epoch_ms,iso,cpu_seconds_total,rss_bytes,rss_mb,eventloop_lag_seconds
1782491558061,2026-06-26T16:32:38.061Z,5.203,63262720,60.33,0.002917
1782491558985,2026-06-26T16:32:38.985Z,5.203,63275008,60.34,0.0015843
1782491560014,2026-06-26T16:32:40.014Z,5.391,68009984,64.86,0.0045536
1782491560989,2026-06-26T16:32:40.989Z,6.329,121602048,115.97,0.0032338
1782491561998,2026-06-26T16:32:41.998Z,6.423,130498560,124.45,0.0033374
1782491563007,2026-06-26T16:32:43.007Z,6.548,132304896,126.18,0.0030267
1782491564019,2026-06-26T16:32:44.019Z,6.594,132575232,126.43,0.0029131
1782491565022,2026-06-26T16:32:45.022Z,6.594,132599808,126.46,0.0017266
1782491566028,2026-06-26T16:32:46.028Z,6.688000000000001,132546560,126.41,0.0030376
1782491567044,2026-06-26T16:32:47.044Z,6.813000000000001,127410176,121.51,0.0025615
1782491568050,2026-06-26T16:32:48.050Z,6.829000000000001,124153856,118.40,0.004522
1782491569052,2026-06-26T16:32:49.052Z,6.876,122216448,116.55,0.0029948
1782491570056,2026-06-26T16:32:50.056Z,6.876,122327040,116.66,0.0029934
1782491571069,2026-06-26T16:32:51.069Z,6.907,122744832,117.06,0.0030068
1782491572081,2026-06-26T16:32:52.081Z,7.016,118063104,112.59,0.0028852
1782491573083,2026-06-26T16:32:53.083Z,7.079,120078336,114.52,0.0016698
1782491574086,2026-06-26T16:32:54.086Z,7.141,118513664,113.02,0.0029813
1782491575088,2026-06-26T16:32:55.088Z,7.157,118534144,113.04,0.0029955
1782491576090,2026-06-26T16:32:56.090Z,7.157,118538240,113.05,0.0024741
1782491577094,2026-06-26T16:32:57.094Z,7.157,118538240,113.05,0.0016613
