epoch_ms,iso,cpu_seconds_total,rss_bytes,rss_mb,eventloop_lag_seconds
1782480233624,2026-06-26T13:23:53.624Z,27.704000000000004,60248064,57.46,0.0024541
1782480234551,2026-06-26T13:23:54.551Z,27.719000000000005,60596224,57.79,0.0017578
1782480235553,2026-06-26T13:23:55.553Z,27.735000000000003,60866560,58.05,0.0030229
1782480236610,2026-06-26T13:23:56.610Z,28.814000000000004,106143744,101.23,0.0029464
1782480237584,2026-06-26T13:23:57.584Z,30.063000000000002,138514432,132.10,0.0258804
1782480238608,2026-06-26T13:23:58.608Z,31.282000000000004,176410624,168.24,0.0150538
1782480239617,2026-06-26T13:23:59.617Z,32.594,159535104,152.14,0.013711
1782480240607,2026-06-26T13:24:00.607Z,33.688,172068864,164.10,0.0081569
1782480241629,2026-06-26T13:24:01.629Z,34.876000000000005,209784832,200.07,0.0147195
1782480242610,2026-06-26T13:24:02.610Z,35.266000000000005,162963456,155.41,0.0124291
1782480243613,2026-06-26T13:24:03.613Z,35.501000000000005,160559104,153.12,0.0032607
1782480244618,2026-06-26T13:24:04.618Z,35.657000000000004,159289344,151.91,0.0024794
1782480245637,2026-06-26T13:24:05.637Z,35.673,156147712,148.91,0.0013161
1782480246645,2026-06-26T13:24:06.645Z,35.829,154562560,147.40,0.0029751
1782480247654,2026-06-26T13:24:07.654Z,35.891,152707072,145.63,0.0030707
1782480248661,2026-06-26T13:24:08.661Z,36.062999999999995,152600576,145.53,0.0028951
1782480249667,2026-06-26T13:24:09.667Z,36.297999999999995,152817664,145.74,0.0028432
1782480250706,2026-06-26T13:24:10.706Z,36.782999999999994,153214976,146.12,0.0017972
1782480251682,2026-06-26T13:24:11.682Z,36.861,155123712,147.94,0.0176005
1782480252685,2026-06-26T13:24:12.685Z,36.876,155131904,147.95,0.0029932
1782480253688,2026-06-26T13:24:13.688Z,37.532,148905984,142.01,0.0029551
1782480254702,2026-06-26T13:24:14.702Z,37.547,148905984,142.01,0.0030817
1782480255734,2026-06-26T13:24:15.734Z,37.937999999999995,149639168,142.71,0.0028478
1782480256736,2026-06-26T13:24:16.736Z,38.251,117563392,112.12,0.0020731
1782480257724,2026-06-26T13:24:17.724Z,38.439,113102848,107.86,0.0093838
1782480258727,2026-06-26T13:24:18.727Z,38.454,113106944,107.87,0.0030102
1782480259739,2026-06-26T13:24:19.739Z,38.688,113442816,108.19,0.0028584
1782480260753,2026-06-26T13:24:20.753Z,38.704,113459200,108.20,0.002918
1782480261769,2026-06-26T13:24:21.769Z,39.408,118714368,113.21,0.0029995
1782480262771,2026-06-26T13:24:22.771Z,39.579,118882304,113.38,0.0026535
1782480263785,2026-06-26T13:24:23.785Z,39.798,118697984,113.20,0.002907
1782480264801,2026-06-26T13:24:24.801Z,39.814,118697984,113.20,0.0012636
1782480265806,2026-06-26T13:24:25.806Z,40.266,130465792,124.42,0.0028411
1782480266809,2026-06-26T13:24:26.809Z,40.437999999999995,137195520,130.84,0.0029516
1782480267813,2026-06-26T13:24:27.813Z,40.672999999999995,143126528,136.50,0.0028526
