epoch_ms,iso,cpu_seconds_total,rss_bytes,rss_mb,eventloop_lag_seconds
1782485071897,2026-06-26T14:44:31.897Z,11.657,61931520,59.06,0.001725
1782485072810,2026-06-26T14:44:32.810Z,11.688,61939712,59.07,0.0025186
1782485073827,2026-06-26T14:44:33.827Z,13.985000000000001,214753280,204.80,0.0018169
1782485074829,2026-06-26T14:44:34.829Z,15.204,223039488,212.71,0.0031655
1782485075844,2026-06-26T14:44:35.844Z,16.422,231395328,220.68,0.0025661
1782485076843,2026-06-26T14:44:36.843Z,17.517,238792704,227.73,0.0037062
1782485077857,2026-06-26T14:44:37.857Z,18.578,246984704,235.54,0.0026684
1782485078872,2026-06-26T14:44:38.872Z,19.657,259784704,247.75,0.0023813
1782485079882,2026-06-26T14:44:39.882Z,20.719,269893632,257.39,0.0028284
1782485080896,2026-06-26T14:44:40.896Z,21.797,277852160,264.98,0.0024741
1782485082984,2026-06-26T14:44:42.984Z,26.454,471310336,449.48,0.0069232
1782485083932,2026-06-26T14:44:43.932Z,27.422,481730560,459.41,0.0016556
1782485084947,2026-06-26T14:44:44.947Z,28.423000000000002,487714816,465.12,0.0021521
1782485085951,2026-06-26T14:44:45.951Z,29.423000000000002,493903872,471.02,0.0057527
1782485086962,2026-06-26T14:44:46.962Z,30.548000000000002,499912704,476.75,0.004434
1782485087978,2026-06-26T14:44:47.978Z,31.688000000000002,505958400,482.52,0.0021194
1782485088990,2026-06-26T14:44:48.990Z,32.766000000000005,512225280,488.50,0.002614
1782485089997,2026-06-26T14:44:49.997Z,33.782000000000004,518742016,494.71,0.0030265
1782485090998,2026-06-26T14:44:50.998Z,34.782000000000004,524832768,500.52,0.0030903
1782485092012,2026-06-26T14:44:52.012Z,35.844,532930560,508.24,0.0030518
1782485093027,2026-06-26T14:44:53.027Z,36.922000000000004,538865664,513.90,0.0040874
1782485094026,2026-06-26T14:44:54.026Z,37.922000000000004,548483072,523.07,0.0026965
1782485095043,2026-06-26T14:44:55.043Z,39.001000000000005,556503040,530.72,0.0034
1782485096046,2026-06-26T14:44:56.046Z,40.016000000000005,562585600,536.52,0.0040515
1782485097059,2026-06-26T14:44:57.059Z,41.016000000000005,570630144,544.20,0.0022137
1782485098059,2026-06-26T14:44:58.059Z,42.078,577716224,550.95,0.0024296
1782485099058,2026-06-26T14:44:59.058Z,43.079,584048640,556.99,0.0041539
1782485100071,2026-06-26T14:45:00.071Z,44.079,592252928,564.82,0.0023924
1782485101076,2026-06-26T14:45:01.076Z,45.141,598274048,570.56,0.0028112
1782485102092,2026-06-26T14:45:02.092Z,46.141,606343168,578.25,0.0025095
1782485103090,2026-06-26T14:45:03.090Z,47.189,618176512,589.54,0.0029082
1782485104107,2026-06-26T14:45:04.107Z,48.188,626266112,597.25,0.0029156
1782485105119,2026-06-26T14:45:05.119Z,49.251000000000005,634261504,604.88,0.0030814
1782485106122,2026-06-26T14:45:06.122Z,50.313,646320128,616.38,0.0029605
1782485107136,2026-06-26T14:45:07.136Z,51.329,653901824,623.61,0.0026704
1782485108138,2026-06-26T14:45:08.138Z,52.297,663891968,633.14,0.0036903
1782485109150,2026-06-26T14:45:09.150Z,53.422,671780864,640.66,0.0027283
1782485111780,2026-06-26T14:45:11.780Z,59.21999999999999,1184002048,1129.15,0.0111426
1782485112163,2026-06-26T14:45:12.163Z,59.71999999999999,720125952,686.77,0.0024324
1782485113174,2026-06-26T14:45:13.174Z,60.76599999999999,720134144,686.77,0.0047374
1782485114187,2026-06-26T14:45:14.187Z,61.76599999999999,720134144,686.77,0.0076851
1782485115185,2026-06-26T14:45:15.185Z,62.79699999999999,720134144,686.77,0.0054153
1782485116200,2026-06-26T14:45:16.200Z,63.87599999999999,720134144,686.77,0.0063522
1782485117214,2026-06-26T14:45:17.214Z,64.907,720134144,686.77,0.0014915
1782485118228,2026-06-26T14:45:18.228Z,65.87599999999999,720134144,686.77,0.0027585
1782485119244,2026-06-26T14:45:19.244Z,66.969,721555456,688.13,0.0040063
1782485120257,2026-06-26T14:45:20.257Z,68.032,721559552,688.13,0.0035049
1782485121256,2026-06-26T14:45:21.256Z,69.01599999999999,721559552,688.13,0.0021563
1782485122272,2026-06-26T14:45:22.272Z,70.01599999999999,721559552,688.13,0.0021371
1782485123271,2026-06-26T14:45:23.271Z,70.99999999999999,721559552,688.13,0.0040917
1782485124304,2026-06-26T14:45:24.304Z,72.01599999999999,723582976,690.06,0.0036783
1782485125300,2026-06-26T14:45:25.300Z,73.01599999999999,719306752,685.98,0.0034484
1782485126314,2026-06-26T14:45:26.314Z,74.03099999999999,719323136,686.00,0.0037509
1782485127314,2026-06-26T14:45:27.314Z,75.032,719323136,686.00,0.0052634
1782485128314,2026-06-26T14:45:28.314Z,76.094,719360000,686.04,0.0019166
1782485129327,2026-06-26T14:45:29.327Z,77.18799999999999,719364096,686.04,0.003474
1782485130345,2026-06-26T14:45:30.345Z,78.18799999999999,722472960,689.00,0.004156
1782485131344,2026-06-26T14:45:31.344Z,79.25099999999999,722472960,689.00,0.0033662
1782485132372,2026-06-26T14:45:32.372Z,80.26599999999999,722661376,689.18,0.0036333
1782485133371,2026-06-26T14:45:33.371Z,81.32799999999999,723054592,689.56,0.0015115
1782485134369,2026-06-26T14:45:34.369Z,82.329,725725184,692.11,0.0027475
1782485135370,2026-06-26T14:45:35.370Z,83.375,734294016,700.28,0.0020872
1782485136385,2026-06-26T14:45:36.385Z,84.438,740331520,706.04,0.0020664
