epoch_ms,iso,cpu_seconds_total,rss_bytes,rss_mb,eventloop_lag_seconds
1782479982831,2026-06-26T13:19:42.831Z,11.079,150872064,143.88,0.0095576
1782479983812,2026-06-26T13:19:43.812Z,11.391,151642112,144.62,0.0125749
1782479984817,2026-06-26T13:19:44.817Z,11.641,152334336,145.28,0.0018564
1782479985826,2026-06-26T13:19:45.826Z,11.891,152981504,145.89,0.0015649
1782479986836,2026-06-26T13:19:46.836Z,12.454,154505216,147.35,0.0015885
1782479987837,2026-06-26T13:19:47.837Z,13.158000000000001,156815360,149.55,0.0030512
1782479988850,2026-06-26T13:19:48.850Z,13.313,157356032,150.07,0.0023433
1782479989852,2026-06-26T13:19:49.852Z,13.688,158412800,151.07,0.0027777
1782479990862,2026-06-26T13:19:50.862Z,13.844000000000001,158810112,151.45,0.0014796
1782479991868,2026-06-26T13:19:51.868Z,14.251000000000001,168914944,161.09,0.0028172
1782479992902,2026-06-26T13:19:52.902Z,14.547,181145600,172.75,0.0015059
1782479993883,2026-06-26T13:19:53.883Z,14.876000000000001,156213248,148.98,0.0117848
1782479994887,2026-06-26T13:19:54.887Z,15.704,160362496,152.93,0.0029533
1782479995896,2026-06-26T13:19:55.896Z,15.845,160141312,152.72,0.0021566
1782479996907,2026-06-26T13:19:56.907Z,15.845,160153600,152.73,0.0015878
1782479997910,2026-06-26T13:19:57.910Z,16.204,161148928,153.68,0.0027727
1782479998917,2026-06-26T13:19:58.917Z,16.422,162631680,155.10,0.0023577
1782479999927,2026-06-26T13:19:59.927Z,16.642,168714240,160.90,0.0028045
1782480000929,2026-06-26T13:20:00.929Z,17.517,123826176,118.09,0.0027731
1782480001935,2026-06-26T13:20:01.935Z,17.673,124743680,118.96,0.0029213
1782480002943,2026-06-26T13:20:02.943Z,18.11,127254528,121.36,0.0027857
1782480003973,2026-06-26T13:20:03.973Z,18.782,148045824,141.19,0.0023002
1782480004994,2026-06-26T13:20:04.994Z,18.954,155586560,148.38,0.0064721
1782480005968,2026-06-26T13:20:05.968Z,19.157,164835328,157.20,0.0130984
1782480006999,2026-06-26T13:20:06.999Z,19.594,176582656,168.40,0.0015393
1782480008014,2026-06-26T13:20:08.014Z,19.954,185622528,177.02,0.002007
1782480008978,2026-06-26T13:20:08.978Z,20.361,141504512,134.95,0.0238746
1782480009977,2026-06-26T13:20:09.977Z,20.908,143171584,136.54,0.0024401
1782480010982,2026-06-26T13:20:10.982Z,20.923000000000002,143171584,136.54,0.0016991
1782480011983,2026-06-26T13:20:11.983Z,21.564,150102016,143.15,0.0016813
1782480012984,2026-06-26T13:20:12.984Z,21.939,162791424,155.25,0.0013365
1782480014028,2026-06-26T13:20:14.028Z,22.298000000000002,138813440,132.38,0.0028903
1782480014998,2026-06-26T13:20:14.998Z,22.470000000000002,139415552,132.96,0.0136822
1782480016013,2026-06-26T13:20:16.013Z,22.485000000000003,139431936,132.97,0.0029844
1782480017044,2026-06-26T13:20:17.044Z,23.376000000000005,126652416,120.79,0.0023844
1782480018023,2026-06-26T13:20:18.023Z,24.173000000000005,123211776,117.50,0.0066876
1782480019027,2026-06-26T13:20:19.027Z,24.439000000000007,124198912,118.45,0.0025909
1782480020078,2026-06-26T13:20:20.078Z,24.563000000000006,123195392,117.49,0.0024308
1782480021060,2026-06-26T13:20:21.060Z,24.704000000000004,126373888,120.52,0.00547
1782480022104,2026-06-26T13:20:22.104Z,25.111000000000004,142340096,135.75,0.0024328
1782480023077,2026-06-26T13:20:23.077Z,25.611000000000004,158597120,151.25,0.0078417
1782480024081,2026-06-26T13:20:24.081Z,25.751000000000005,164294656,156.68,0.0029862
