epoch_ms,iso,cpu_seconds_total,rss_bytes,rss_mb,eventloop_lag_seconds
1782480445852,2026-06-26T13:27:25.852Z,54.297999999999995,81149952,77.39,0.0031191
1782480446785,2026-06-26T13:27:26.785Z,54.297999999999995,81166336,77.41,0.0017054
1782480447789,2026-06-26T13:27:27.789Z,54.297999999999995,81166336,77.41,0.002732
1782480448911,2026-06-26T13:27:28.911Z,55.20399999999999,89051136,84.93,0.0027786
1782480449831,2026-06-26T13:27:29.831Z,56.48499999999999,132632576,126.49,0.0167385
1782480450842,2026-06-26T13:27:30.842Z,57.62599999999999,175079424,166.97,0.0055876
1782480451865,2026-06-26T13:27:31.865Z,58.98599999999999,159330304,151.95,0.0107123
1782480452847,2026-06-26T13:27:32.847Z,59.79799999999999,162615296,155.08,0.0104874
1782480453851,2026-06-26T13:27:33.851Z,59.999999999999986,163442688,155.87,0.0030665
1782480454888,2026-06-26T13:27:34.888Z,60.484999999999985,167845888,160.07,0.0025084
1782480455862,2026-06-26T13:27:35.862Z,60.96899999999999,186970112,178.31,0.015285
1782480456903,2026-06-26T13:27:36.903Z,61.81299999999999,167604224,159.84,0.0030651
1782480457865,2026-06-26T13:27:37.865Z,62.39099999999999,167546880,159.79,0.0089216
1782480458875,2026-06-26T13:27:38.875Z,62.56299999999999,165564416,157.89,0.0018454
1782480459888,2026-06-26T13:27:39.888Z,62.76599999999999,166805504,159.08,0.0017127
1782480460934,2026-06-26T13:27:40.934Z,62.85999999999999,167399424,159.64,0.002991
1782480461907,2026-06-26T13:27:41.907Z,63.29699999999999,176984064,168.79,0.0213075
1782480462906,2026-06-26T13:27:42.906Z,63.35999999999999,174546944,166.46,0.003141
1782480463915,2026-06-26T13:27:43.915Z,63.37599999999999,172933120,164.92,0.001822
1782480464928,2026-06-26T13:27:44.928Z,63.56299999999999,179699712,171.38,0.0026441
1782480465941,2026-06-26T13:27:45.941Z,63.594999999999985,178905088,170.62,0.0018158
1782480466953,2026-06-26T13:27:46.953Z,63.93799999999999,192229376,183.32,0.0016861
1782480467962,2026-06-26T13:27:47.962Z,63.984999999999985,192258048,183.35,0.0031151
1782480468967,2026-06-26T13:27:48.967Z,64.17299999999999,157523968,150.23,0.0025461
1782480469972,2026-06-26T13:27:49.972Z,64.39199999999998,158613504,151.27,0.0021813
1782480470974,2026-06-26T13:27:50.974Z,64.68799999999999,159805440,152.40,0.0016926
1782480471977,2026-06-26T13:27:51.977Z,64.704,159805440,152.40,0.0016291
1782480472987,2026-06-26T13:27:52.987Z,64.985,128204800,122.27,0.003138
1782480474024,2026-06-26T13:27:54.024Z,65.11,128593920,122.64,0.0030672
1782480475039,2026-06-26T13:27:55.039Z,65.548,123109376,117.41,0.0136874
1782480476041,2026-06-26T13:27:56.041Z,66.266,131141632,125.07,0.0141875
1782480477008,2026-06-26T13:27:57.008Z,66.95400000000001,144056320,137.38,0.0092584
1782480478020,2026-06-26T13:27:58.020Z,67.28200000000001,156987392,149.71,0.0029991
1782480479025,2026-06-26T13:27:59.025Z,67.54800000000002,163074048,155.52,0.0018938
1782480480026,2026-06-26T13:28:00.026Z,67.57900000000002,163074048,155.52,0.002985
1782480481041,2026-06-26T13:28:01.041Z,67.76600000000002,170549248,162.65,0.0022612
1782480482054,2026-06-26T13:28:02.054Z,67.90700000000002,174764032,166.67,0.0025012
1782480483063,2026-06-26T13:28:03.063Z,67.93800000000003,172478464,164.49,0.0034857
1782480484059,2026-06-26T13:28:04.059Z,67.95400000000004,171122688,163.20,0.0030207
1782480485060,2026-06-26T13:28:05.060Z,68.11000000000004,178700288,170.42,0.0016599
1782480486061,2026-06-26T13:28:06.061Z,68.11000000000004,178700288,170.42,0.0016223
1782480487066,2026-06-26T13:28:07.066Z,68.14100000000005,178700288,170.42,0.0016269
1782480488066,2026-06-26T13:28:08.066Z,68.17200000000005,175923200,167.77,0.0043628
1782480489075,2026-06-26T13:28:09.075Z,68.17200000000005,175931392,167.78,0.0017254
1782480490085,2026-06-26T13:28:10.085Z,68.20400000000005,175947776,167.80,0.0030564
1782480491102,2026-06-26T13:28:11.102Z,69.32900000000005,142487552,135.89,0.0019645
1782480492112,2026-06-26T13:28:12.112Z,69.34500000000006,142499840,135.90,0.0032729
1782480493118,2026-06-26T13:28:13.118Z,69.53200000000005,143863808,137.20,0.0030435
