epoch_ms,iso,cpu_seconds_total,rss_bytes,rss_mb,eventloop_lag_seconds
1782481985201,2026-06-26T13:53:05.201Z,0.594,54923264,52.38,0
1782481986122,2026-06-26T13:53:06.122Z,0.609,55328768,52.77,0.0038484
1782481987171,2026-06-26T13:53:07.171Z,1.1869999999999998,64073728,61.11,0.0026535
1782481988142,2026-06-26T13:53:08.142Z,1.5779999999999998,82051072,78.25,0.019039
1782481989149,2026-06-26T13:53:09.149Z,1.5779999999999998,82186240,78.38,0.0040059
1782481990150,2026-06-26T13:53:10.150Z,1.5779999999999998,82186240,78.38,0.0035563
1782481991161,2026-06-26T13:53:11.161Z,1.5939999999999999,81780736,77.99,0.0022937
1782481992164,2026-06-26T13:53:12.164Z,1.5939999999999999,81788928,78.00,0.003545
1782481993168,2026-06-26T13:53:13.168Z,1.6099999999999999,81788928,78.00,0.0019897
1782481994179,2026-06-26T13:53:14.179Z,1.6099999999999999,81154048,77.39,0.0021999
1782481995182,2026-06-26T13:53:15.182Z,1.6099999999999999,81178624,77.42,0.0041323
1782481996188,2026-06-26T13:53:16.188Z,1.6249999999999998,81199104,77.44,0.0032879
1782481997202,2026-06-26T13:53:17.202Z,1.6249999999999998,81199104,77.44,0.002483
1782481998199,2026-06-26T13:53:18.199Z,1.6869999999999998,81465344,77.69,0.003899
1782481999206,2026-06-26T13:53:19.206Z,1.6869999999999998,81252352,77.49,0.0024124
1782482000206,2026-06-26T13:53:20.206Z,1.6869999999999998,81268736,77.50,0.0035456
1782482001206,2026-06-26T13:53:21.206Z,1.6869999999999998,81272832,77.51,0.0031421
1782482002212,2026-06-26T13:53:22.212Z,1.6869999999999998,81346560,77.58,0.0021991
1782482003220,2026-06-26T13:53:23.220Z,1.7189999999999999,81227776,77.46,0.0037178
1782482004222,2026-06-26T13:53:24.222Z,1.7189999999999999,81235968,77.47,0.0033555
