epoch_ms,iso,cpu_seconds_total,rss_bytes,rss_mb,eventloop_lag_seconds
1782487525320,2026-06-26T15:25:25.320Z,1.562,56553472,53.93,0.0037499
1782487526246,2026-06-26T15:25:26.246Z,1.578,55939072,53.35,0.0022078
1782487527248,2026-06-26T15:25:27.248Z,1.718,56958976,54.32,0.0030633
1782487528264,2026-06-26T15:25:28.264Z,1.828,57438208,54.78,0.0033308
1782487529269,2026-06-26T15:25:29.269Z,1.921,58011648,55.32,0.003122
1782487530277,2026-06-26T15:25:30.277Z,1.968,58810368,56.09,0.0030963
1782487531282,2026-06-26T15:25:31.282Z,2.047,59060224,56.32,0.0025887
1782487532288,2026-06-26T15:25:32.288Z,2.109,60227584,57.44,0.0033776
1782487533299,2026-06-26T15:25:33.299Z,2.156,60477440,57.68,0.0029578
1782487534307,2026-06-26T15:25:34.307Z,2.2030000000000003,60874752,58.05,0.0029982
1782487535318,2026-06-26T15:25:35.318Z,2.2500000000000004,61743104,58.88,0.0029472
1782487536328,2026-06-26T15:25:36.328Z,2.2660000000000005,62316544,59.43,0.0029052
1782487537340,2026-06-26T15:25:37.340Z,2.3120000000000003,62660608,59.76,0.0017524
1782487538351,2026-06-26T15:25:38.351Z,2.3120000000000003,62795776,59.89,0.0029964
1782487539354,2026-06-26T15:25:39.354Z,2.374,63176704,60.25,0.0028939
1782487540354,2026-06-26T15:25:40.354Z,2.484,62849024,59.94,0.0030127
1782487541356,2026-06-26T15:25:41.356Z,2.515,63610880,60.66,0.0017185
1782487542362,2026-06-26T15:25:42.362Z,2.5620000000000003,64204800,61.23,0.0016188
1782487543358,2026-06-26T15:25:43.358Z,2.5930000000000004,64262144,61.29,0.0032014
1782487544362,2026-06-26T15:25:44.362Z,2.6870000000000003,64978944,61.97,0.0016327
1782487545374,2026-06-26T15:25:45.374Z,2.7340000000000004,66179072,63.11,0.0017137
1782487546380,2026-06-26T15:25:46.380Z,2.7650000000000006,66551808,63.47,0.0026104
1782487547394,2026-06-26T15:25:47.394Z,2.7810000000000006,67424256,64.30,0.001536
1782487548409,2026-06-26T15:25:48.409Z,2.8590000000000004,68124672,64.97,0.0016954
