epoch_ms,iso,cpu_seconds_total,rss_bytes,rss_mb,eventloop_lag_seconds
1782494122429,2026-06-26T17:15:22.429Z,0.8750000000000002,55377920,52.81,0.0026321
1782494123365,2026-06-26T17:15:23.365Z,0.8750000000000002,55635968,53.06,0.002228
1782494124377,2026-06-26T17:15:24.377Z,1.0780000000000003,57679872,55.01,0.0033601
1782494125377,2026-06-26T17:15:25.377Z,1.1100000000000003,57626624,54.96,0.0035187
1782494126383,2026-06-26T17:15:26.383Z,1.1570000000000003,57434112,54.77,0.0030494
1782494127387,2026-06-26T17:15:27.387Z,1.2030000000000003,57647104,54.98,0.0031383
1782494128399,2026-06-26T17:15:28.399Z,1.2650000000000003,57565184,54.90,0.0019034
1782494129408,2026-06-26T17:15:29.408Z,1.2970000000000004,59076608,56.34,0.0026781
1782494130413,2026-06-26T17:15:30.413Z,1.3590000000000004,59461632,56.71,0.0032058
1782494131415,2026-06-26T17:15:31.415Z,1.4060000000000004,58646528,55.93,0.0031837
1782494132422,2026-06-26T17:15:32.422Z,1.4680000000000004,58699776,55.98,0.0024521
1782494133426,2026-06-26T17:15:33.426Z,1.5310000000000004,59793408,57.02,0.0030445
1782494134427,2026-06-26T17:15:34.427Z,1.5940000000000003,59379712,56.63,0.0016998
1782494135430,2026-06-26T17:15:35.430Z,1.6250000000000002,59084800,56.35,0.001661
1782494136434,2026-06-26T17:15:36.434Z,1.7030000000000003,59084800,56.35,0.0031071
1782494137438,2026-06-26T17:15:37.438Z,1.7810000000000004,60375040,57.58,0.0029881
1782494138452,2026-06-26T17:15:38.452Z,1.7810000000000004,61165568,58.33,0.0016305
1782494139457,2026-06-26T17:15:39.457Z,1.8120000000000003,59568128,56.81,0.0025684
1782494140463,2026-06-26T17:15:40.463Z,1.8590000000000002,59535360,56.78,0.0015433
1782494141478,2026-06-26T17:15:41.478Z,1.9680000000000002,60878848,58.06,0.0029411
1782494142492,2026-06-26T17:15:42.492Z,2.063,61689856,58.83,0.003065
1782494143500,2026-06-26T17:15:43.500Z,2.109,62423040,59.53,0.0029713
1782494144510,2026-06-26T17:15:44.510Z,2.125,60637184,57.83,0.0047745
1782494145520,2026-06-26T17:15:45.520Z,2.203,60694528,57.88,0.0050076
1782494146525,2026-06-26T17:15:46.525Z,2.2969999999999997,62324736,59.44,0.0037476
1782494147533,2026-06-26T17:15:47.533Z,2.3899999999999997,62341120,59.45,0.0031456
1782494148538,2026-06-26T17:15:48.538Z,2.4059999999999997,61485056,58.64,0.0028383
1782494149539,2026-06-26T17:15:49.539Z,2.437,62263296,59.38,0.0030732
1782494150551,2026-06-26T17:15:50.551Z,2.484,62734336,59.83,0.0016824
1782494151562,2026-06-26T17:15:51.562Z,2.547,61214720,58.38,0.0029253
1782494152563,2026-06-26T17:15:52.563Z,2.563,61566976,58.71,0.0029338
1782494153571,2026-06-26T17:15:53.571Z,2.5780000000000003,62607360,59.71,0.0028854
1782494154574,2026-06-26T17:15:54.574Z,2.6250000000000004,64172032,61.20,0.0029897
1782494155581,2026-06-26T17:15:55.581Z,2.6710000000000003,64446464,61.46,0.002939
1782494156585,2026-06-26T17:15:56.585Z,2.7030000000000003,64921600,61.91,0.0030133
1782494157591,2026-06-26T17:15:57.591Z,2.7500000000000004,64598016,61.61,0.0029034
1782494158594,2026-06-26T17:15:58.594Z,2.8130000000000006,62324736,59.44,0.0016241
1782494159593,2026-06-26T17:15:59.593Z,2.8600000000000008,63033344,60.11,0.0015644
1782494160608,2026-06-26T17:16:00.608Z,2.8900000000000006,63291392,60.36,0.0017079
1782494161612,2026-06-26T17:16:01.612Z,2.9060000000000006,62263296,59.38,0.0029515
1782494162624,2026-06-26T17:16:02.624Z,2.9680000000000004,63090688,60.17,0.0030363
1782494163629,2026-06-26T17:16:03.629Z,3.0150000000000006,63545344,60.60,0.0032356
1782494164640,2026-06-26T17:16:04.640Z,3.0620000000000007,64229376,61.25,0.00256
1782494165650,2026-06-26T17:16:05.650Z,3.109000000000001,62562304,59.66,0.0017343
1782494166662,2026-06-26T17:16:06.662Z,3.140000000000001,62464000,59.57,0.0029554
1782494167671,2026-06-26T17:16:07.671Z,3.140000000000001,63369216,60.43,0.0026703
1782494168679,2026-06-26T17:16:08.679Z,3.187000000000001,62599168,59.70,0.0016769
1782494169691,2026-06-26T17:16:09.691Z,3.2340000000000013,62271488,59.39,0.0026248
1782494170692,2026-06-26T17:16:10.692Z,3.2810000000000015,62308352,59.42,0.0021185
1782494171692,2026-06-26T17:16:11.692Z,3.2810000000000015,63119360,60.20,0.0024374
1782494172695,2026-06-26T17:16:12.695Z,3.3120000000000016,62652416,59.75,0.0017122
1782494173707,2026-06-26T17:16:13.707Z,3.3750000000000018,62369792,59.48,0.0029104
1782494174712,2026-06-26T17:16:14.712Z,3.4530000000000016,63328256,60.39,0.0030351
1782494175714,2026-06-26T17:16:15.714Z,3.5000000000000018,62377984,59.49,0.0030855
1782494176714,2026-06-26T17:16:16.714Z,3.547000000000002,62070784,59.20,0.0029444
1782494177725,2026-06-26T17:16:17.725Z,3.563000000000002,62136320,59.26,0.0017205
1782494178726,2026-06-26T17:16:18.726Z,3.6090000000000018,62959616,60.04,0.0031535
1782494179727,2026-06-26T17:16:19.727Z,3.640000000000002,62713856,59.81,0.0030808
1782494180732,2026-06-26T17:16:20.732Z,3.7340000000000018,62357504,59.47,0.0018103
1782494181739,2026-06-26T17:16:21.739Z,3.781000000000002,62603264,59.70,0.0021061
1782494182746,2026-06-26T17:16:22.746Z,3.796000000000002,63623168,60.68,0.00169
1782494183755,2026-06-26T17:16:23.755Z,3.843000000000002,64188416,61.21,0.0019665
1782494184766,2026-06-26T17:16:24.766Z,3.843000000000002,64188416,61.21,0.0024018
1782494185767,2026-06-26T17:16:25.767Z,3.859000000000002,63369216,60.43,0.0029634
1782494186781,2026-06-26T17:16:26.781Z,3.8740000000000023,63385600,60.45,0.0015972
